color,number,comment
#9B4F96,2114,Hawaiian Orchid
#7F2860,2115,Regal Orchid
#84216B,2116,Desert Flower
#63305E,2117,Midnight Iris
#7D0063,2118,Cactus Bloom
#4B2942,2119,Wingate Purple
#AC98DB,2120,Lilac Frost
#8977BA,2121,Gossamer Lilac
#BF93CC,2122,Gossamer Wings
#693A77,2123,February
#820C8E,2124,Passionate Purple
#44235E,2125,Vintage Violet
#AD9ED3,2126,Scottish Thistle
#7D5CC6,2127,Velvet Morning
#7251BC,2128,Crocus
#490E6F,2129,Persian Violet
#7F6689,2130,Purple Dusk
#664975,2131,Paisley Purple
#4A3651,2132,Cavern
#4B306A,2133,Concord
#87AFBF,2134,Iceburg Blue
#00747A,2135,Neptune
#003D4C,2136,Lilly Pond
#00546B,2137,Bayou Blue
#00B2A9,2138,Lakota Blue
#005746,2139,Taos
#006663,2140,Comanche
#70CEE2,2141,Sea Breeze
#007C92,2142,Aruba
#AACAE6,2143,Early Bird
#72C7E7,2144,Sky Blue
#60AFDD,2145,Baja Blue
#00A3DD,2146,Horizon
#003C69,2147,Vista
#005B99,2148,Blue Surf
#9BC4E2,2149,Angel Blue
#75AADB,2150,Powder Blue
#21314D,2151,Chambray
#37424A,2152,Stonewash Denim
#7F8CBF,2153,Arctic Chill
#6459C4,2154,Out-to-Sea
#21578A,2155,Cove Blue
#272445,2156,Cadet Blue
#4060AF,2157,Cool Pool
#263F6A,2158,Venetian Blue
#165788,2159,Blue Jeans
#5E68C4,2160,Windsor Blue
#003F87,2161,Blue Ribbon
#002A42,2162,North Pole
#002654,2163,Stormy Seas
#E0E6E6,2164,Shiver
#A5A39E,2165,Stainless Steel
#9B9993,2166,Silverado
#686663,2167,Cloud Cover
#37424A,2168,Jupiter
#E2D8BF,2169,Elegante
#DDCCA5,2170,Old Lace
#E2D6B5,2171,Blanched Almond
#D3BF96,2172,Cream Puff
#D3A985,2173,Sandy Brown
#753B37,2174,Toasted Almonds
#5F3316,2175,Camel Hair
#955214,2176,Cinnamon Toast
#703D29,2177,Saddle Brown
#782327,2178,Auburn
#AEAA6C,2179,Stone's Throw
#9A996E,2180,Smoky Mountains
#4F4C25,2181,Burlywood
#A79E70,2182,Fossil Stone
#8E6E4D,2183,Adobe
#B28260,2184,Suntan
#584528,2185,Maplewood
#91785B,2186,Stonehenge
#6F5E55,2187,Chocolate Frosting
#4C3327,2188,Koa
#472311,2189,Chocolate Rain
#1B1212,2190,Cocoa Bean
#CB0044,2191,Pink Flash
#D6009E,2192,Hot Pink Flash
#EA2839,2193,Tangerine Flash
#C4262E,2194,Red Flash
#DDE00F,2195,Lemon
#FFCC1E,2196,Yellow
#FF6319,2197,Orange
#E4D700,2198,Citrus
#69BE28,2199,Lime
#58A618,2200,Coreen
